1	0	我见/条回/京东/八百/客服/态度/不好/真的/一条
1	0	原封/包装/外面/绝对/感觉/怎么/不是
1	0	售卖/煞费苦心/套路/两台/以旧换新/补贴/平台/手机/真是/方式/为了
1	0	客服/差价/每个/服务/只能/迅速/另外/一样/一个
1	0	手机/晃来晃去/好几千/包装/问题/这样
1	0	待机时间/音效/发烫/开机/拍照/屏幕/外观/外形/效果/运行/清楚/速度/特别/目前
1	0	碰伤/外观/外形
1	0	肯花/3000/LOGO/买个/朋友/那样/为什么/有人/知道
1	0	机子/刚用/看着/声音/开机/关机/视频/质量/一天/为什么/突然/需要/还是/问题/什么
1	0	死机/摄像头/正常/一次
1	0	之内/变动/喜欢/手机/网购/安卓/10/有效/心寒/京东/买回来/价格/差价/客服/多多/降价/购物/你家/苹果/大众
1	0	店大欺客/100/客服/回复/两天
1	0	接电话/凹点/喇叭/外观/尖锐/外形/特色/手机/声音/其他
1	0	失望透顶/苹果机/要令/奈何/质量/第一次/以为/如此
1	0	卡过/机了/6s/好用/两天/两次/一般/已经
1	0	屏幕/音效/xr/原彩关/对比/还是
1	0	到手/降价/手机
1	0	双卡/双待/为什么/不是
1	0	激活/手机/不符/时间/包装/是不是/实际/重新/显示/知道/已经
1	0	待机时间/音效/拍照/屏幕/外观/发热/外形/特色/效果/运行/速度/一般/其他/可以
1	0	音效/屏幕
1	0	有用吗/价保/不回话/客服/降价/请问
1	0	真棒
1	0	评论/截图/删掉/不让/图片/不要
1	0	1000/半个/说话
1	0	发烫/外观/造型/严重/可以
1	0	一般般
1	0	手机/怀疑/质量/东西/问题
1	0	挺好用/不爽/客服/毛病/发热/物流/网友/手机/态度/相当/那些/但是/出现/什么
1	0	烫手/偶尔/手机/有点
1	0	左上角/边框/翻新/缝隙/感觉
1	0	京东/千万别/根本/苹果/态度恶劣/发烫/换修/详情页/96/24/2000/care/官网/14/天无/哪里/这个/退货/拆封/白线
1	0	降价/几天
1	0	然道/国版/打字/英文/显示/怎么/出来/不是
1	0	厉害/价格
1	0	送错/物流/效率/处理/事情/地方
1	0	2250/950/套路/一下子/手机/变成/感觉
1	0	几百/恶心/便宜/几天
1	0	很发/慎重/手机/购买/真的
1	0	外观/外形/回来/之后/这样/就是
1	0	刚买/蓝牙/没多久/不到/其他
1	0	亮屏/一两分钟/烫手/背面/还好/发热/手机/严重/其他
1	0	怎么回事/有点/知道
1	0	新机/换货/机子/售后/故障/过来/果粉/确认/音效/机修/听筒/花钱买/这台/多天/屏幕/最差/反馈/迟迟/购物/问题
1	0	划痕/翻新/拿来/肯定
1	0	嫌疵/外观/外形
1	0	一千多/烦躁/一个多月
1	0	一般
1	0	拍照/苹果/9se/iPhone/11/pro/效果/水印/夜景/小米/垃圾/级别/对比/满意/只能/一下/大家/时间/这样/不是
1	0	单待/手机卡/切换/手机/不能
1	0	16/摄像头/这是
1	0	断流/垃圾/太差/后台/老是/受不了/软件/评论/半个/运行/真的/直接
1	0	手机/有卡顿/一万块/比较严重/发热/使用/知道/问题/起来
1	0	卡顿/没装/应用/有点/几个/起来
1	0	手机/辣鸡/玩个/龙族/我安卓/好用/几把/幻想/后悔/不行/没有
1	0	拍照/外观/好看/外形/照片/网上/效果/可以
1	0	发烫/退货/十分钟/电池/质量/应该/问题/可以
1	0	耐久度/百分之/电量/有点/左右/两个
1	0	激活/明天/追评/到手/再来/物流/能否/手机/很快/但是/不能
1	0	欲哭无泪/信号/网络/真的/可以
1	0	17/新手机/翻新/拿来/照片/人家/可以
1	0	一比/无所谓/真心/垃圾
1	0	摄像头/后置/呵呵/灰尘
1	0	慢动作/为什么/这样
1	0	只想/降价/两天/一句
1	0	待机时间/外观/外形/一会/特色/小时/运行/速度/一般/其他/可以
1	0	5699/5299/xs/平果/几天/现在
1	0	售后/不理/直接
1	0	发票/怎么/没有
1	0	有灰有/摄像头/后置/心中
1	0	温度/朋友圈/40/玩游戏/烫手/实话实说/升到/散热/放进/冰箱/不开/发热/电池/不说/分钟/手机/天下/别的/是因为/很快
1	0	降价/这才/几天
1	0	发热/信号/以前/问题
1	0	回过/从来/之后/问题
1	0	右下角/斑点/机身/外观/外形/后面
1	0	差评/买不到/降价/好多/一个月
1	0	客服/效率
1	0	几千元/看不出来/说好/包装/手机/简单/一点/东西/什么/没有
1	0	拍照/其它/网络/效果/不好/一点
1	0	一般般/音效/拍照/屏幕/外观/外形/效果/一般
1	0	好看/发烫/速度/一用/快递/一如既往/几分钟/不行/真的/正常/知道
1	0	开箱/心情/影响/出现/这个
1	0	换货/音效/组装机/千把/音质/音量/翻新/这么久/块钱/喇叭/苹果/手机/遇到/不如/申请/感觉/声音/最大/还有/就是
1	0	服务周到/铁粉/实体店/京东/再见/十年/不如
1	0	刮花/边框/容易/就是/什么
1	0	11/6s/热点/电话卡/我用/100/iPhone/卡卡/稳定/王者/平板/以内/网络/里面/同样/今天/一直/发现/这是/问题
1	0	一个月/手机/不到/就是
1	0	原封/包装/手机/不是
1	0	新手机/发烫/充电/电池/更换/检测/第一次/有点/为什么/问题
1	0	不想/自己
1	0	开关机/卡死/屏幕/毛病/几次/信号/手机/不好/感觉/后来/一次/开始
1	0	老火/用起/要死/信号
1	0	一大块/右边/经常/出现
1	0	爱答不理/污渍/摄像头/客服/应付/旁边
1	0	待机时间/手机/音效/暖手/真的/玩游戏/拍照/屏幕/一般/外观/发热/外形/特色/不错/效果/运行/速度/一天/严重/的话
1	0	信号/辣鸡/动不动
1	0	不怎么/手机
1	0	待机时间/音效/太烫/充电器/拍照/充电/屏幕/不怎么/外观/外形/特色/不错/效果/运行/速度/个人/一般/其他/可以
1	0	批爆/卡得/两张/降价/两天/网络
1	0	烫手/发热/手机/有点
1	0	旗舰/妖怪/这是/什么
1	0	ios13/bug/发热/严重
1	0	差评/500/便宜/别人/统一/价格
1	0	发烫/开机/但是/可以
1	0	发烫/还过得去/王者/直播/荣耀/厉害/手机/别的
1	0	app/没网/经常
1	0	柜里/蜂巢/几千/私自/不问/手机/一下
1	0	网卡/打游戏/必卡/基带/信号/一批/实在
1	0	退货/发货/退款/收钱/售后/繁琐/远不如/体验/迅速
1	0	京东/呵呵/降价/再也/几天/东西
1	0	推卸责任/发票/填写/客服/更改/解决问题/不能/收到/之前/现在
1	0	呵呵/价格
1	0	..../保价/降价
1	0	华为/拍照/屏幕/待机时间/音效/ios/响应速度/泛黄/顺滑/大黑/差点儿/美化/一如既往/算法/镜头/硬件/流畅/细腻/外观/匹配
1	0	反修/4g/10/Wi/Fi/买到/倒霉/难受/更换/测试/出门/信号/几天/只能/发现/时间/问题/没有/一个
1	0	地铁/信号/不好
1	0	QQ/卡死/客服/第三方/外观/外形/软件/运行/速度/问题/可以
1	0	没买/几百/谨慎/几天/大家
1	0	收不到/上当/赠送
1	0	京东/刚用/300/400/价保/5599/实体店/厉害/相信/这么/一直/这个/没有
1	0	摄像头/烫手/垃圾/恶心/外观/发热/外形/区别/不了/强烈/实在/其余/购买/推荐/接受/三个/程度/除了/一点/没有
1	0	自认倒霉/退换货/彩屏/呵呵/到手/检测/一笑/符合/小时/告诉/系统/结果/要求/问题
1	0	划痕/售后/屏幕/到手/倒霉/体会/全新/评论/机器/认真/所谓/第一次/处理/只能/一下/大家/怎么/自己
1	0	自动关机/不上/定时/连接/信号/手机
1	0	拍照/还好/待机时间/不行/音效/发烫/机子/暖手/烫得/开机/吃个/五分钟/屏幕/其他/没用/特色/差不多/一会儿/效果/运行
1	0	三天/明天/才能
1	0	非常
1	0	发热/不好/严重
1	0	换货/实体店/退货/屏幕/视频/难受/厉害/颜色/申请/眼睛/完全/还是/如果/不是/一个
1	0	山寨
1	0	app/闪退/发热/手机/购买/推荐
1	0	待机时间/音效/可以/拍照/屏幕/外观/外形/效果/运行/速度/一般/这个
1	0	差评/哈哈哈/看见/你们/为了
1	0	电池/新机/京东/手感/充电/下手/外观/全天/手机/那种/晚上/第一次/清楚/有点/一天/只能/考虑/必须/这么/而且
1	0	解锁/面容/不好
1	0	京东/霸王/吃亏/看清楚/购物/恶心/条款/千万/规则/第一次/大家/这样
1	0	4G/460/神机/王者/联通/荣耀/时不时/信号
1	0	抵减/有券/帮忙/购买/处理/之前/价格/现在/可以/没有
1	0	死机/有时候
1	0	白屏/拍照/外观/11/跳屏/效果/运行/速度/拉近/两颗/出现/外形/偶尔/漂亮/想象/没有/总体/良好/现象/来说
1	0	特色/其他
1	0	基带/英特尔/信号/17/20/100/5000/500/有点/下单/很差/性价比/配送/失落/不过/好看/过分/便宜/不错/不好
1	0	摄像头
1	0	运行/有点/速度
1	0	竖杠/正品/打字/蓝色/有时候/是不是/一般/知道
1	0	华为/mate20/美国佬/耐用/新款/难怪/发热/拼命/电池/信号/打击/不如
1	0	200/三条/两天/不到/可是/起来
1	0	苹果/优点/咨询/电话录音/不能/安卓/免强/安卓机/通读/费周折/新手机/恢复/不尽人意/杂音/备份/不起作用/共性/心得/通话/客服
1	0	不敢恭维/发票/速度
1	0	11/50000/保价/差劲/参加/然后/活动/同一天/购物/体验/白天/手机/不管/真的/服务/不到/非常/没有
1	0	掉价/刚买/拍照/几天/一般
1	0	xr/未激活/触屏/真香/翻车/一上/失灵/朋友/注意/这个
1	0	极差/分辨率/屏幕/信号/感觉/使用
1	0	待机时间/音效/8p/讲真/超广角/得点/暖手/越走越远/下个/拍照/屏幕/登录/精致/外观/变形/一共/苹果/外形/软件/分钟
1	0	6600/5000/现在
1	0	充电/插拔/带线/夜拍/type/快充/搞个/typec/只能/带个/直接/不能/很强/电脑/携带/居然/出门/方便/手机/必要
1	0	手机/反应/有点/这么
1	0	换机/京东/自营/查询/却是
1	0	签收/收到/手机/显示/使用/开始/已经/没有
1	0	iphone/看不起/便宜/价格
1	0	买贵/8900/一问/店里/苹果/今天
1	0	掉价/太多坑/不错/东西
1	0	翻新/感觉
1	0	垃圾/战斗机
1	0	4999/挺能/活动/秒杀/现在/不是
1	0	300/元京豆/验屏/服务态度/开机/京东/说好/包装/订单/送到/主动/手机/打开/优势/完成/价格/以后/现在
1	0	一下
1	0	手机卡/个别现象/卡卡/手机/是不是/知道
1	0	只配/一个
1	0	300/退换/保价/京东/耽误/体验/一周/检查/不想/购买/不好/这次/不到/最后/问题/没有
1	0	摄像头/气泡/外观/外形
1	0	手机/低分/他店/好几百/原价/比起/官方/没什么/愿意/是因为/问题/就是/一个
1	0	玩游戏/废品/入手/失望/游戏/不成/严重/结果/一样/就是
1	0	待机时间/音效/拍照/屏幕/一般/外观/好看/外形/干净/白色/效果/运行/速度
1	0	手机
1	0	自动关机/开机/不行/状态/无法/处于/一直/这个
1	0	实体店/评论/一个月/建议/还是
1	0	冬天/情况/出现/这个
1	0	屏幕/音效/素质/五年/之前
1	0	正品/京东/买手机/感觉不好/后查/点个/小哥/快递/到手/一万/特意/物流/收到/到达/担忧/提前/手机/唯一/是不是/第一次
1	0	续航/垃圾/电池/不行/不错/真的/其他
1	0	看能/追评/一星/首页/坐等/爆炸/不能
1	0	手机/我妹/要炸/店里/电池/一会/夏天/不行/昨天/运行/感觉/不会/还是/知道/问题/什么
1	0	音效/屏幕/反应/一般/时候
1	0	手机信号/发烫/王者/还好/还会/运行/速度/比较/其他
1	0	满电/不经用/够用/售后服务/电池/小时
1	0	拍照/效果
1	0	300/开机/发热/几天
1	0	一个月/质量/不好/问题
1	0	第二天/正常/基本/还是
1	0	掉价/手机/太废/一千/垃圾/半个
1	0	刚买/800/价保一/价保/真当/客服/降价/傻子/早晨/居然/变动/能否/消费者/一天/无法/今天/一直/价格/之后/开始
1	0	差评/失望/这家/第一次/真的
1	0	找个/解决/希望/能力
1	0	塑料膜/包装盒/外观/外形/没有
1	0	爆粗/300/机子/薄薄的/几张/降价/说明书/收到
1	0	钢化/手机套/手机/就是/什么
1	0	京东/糟心/品控/贵重物品/售后/无语/购物/绝对/真的/一次/不会/以后
1	0	99/百分之/到手/电池/剩余/健康
1	0	电池/待机时间/20/xs/99/需谨慎/这么回事/多天/多月/苹果/一个月/朋友/购买/不到/两个/还是/这样/什么
1	0	真坑/11/1222/我服/保价/京东/降价/凌晨
1	0	一般般/网速慢/不好/那样
1	0	1000/没多久/气死/买来/降价
1	0	100/保价/一星/双十/送给/转过/物流/便宜
1	0	jd/蜂巢/东西/柜子/一分/送来/物流/电话/直接
1	0	发烫/一会/手机/正常/就会/这是
1	0	预购/半个
1	0	取货/贵重物品/快递/两分钟/一楼/柜子/没用/打电话/愿意/放在/后来/东西
1	0	便宜/没有/服务/价格
1	0	激活/划痕/开机/客服/恶心/看不见/咨询/回答/发现/就是/一个
1	0	100/保价/到手/降价
1	0	瑕疵/手机
1	0	掉价/双十/拍照/不说/效果/不好/服务/一般/时候
1	0	关了/屏幕/色彩/白色/不了/有点/还是/就是/什么
1	0	保价/逗乐/迟早会/降价/倒闭/会员/收到/手机/申请/小时/不到/这么/通过
1	0	死机/有点/一次/已经
1	0	降价/三天/评价/特色/不想/其他
1	0	死机/没个/官方/几次/已经
1	0	100/400/再见
1	0	待机时间/一般般/音效/开机/拍照/屏幕/外观/外形/特色/效果/运行/速度/其他
1	0	垃圾/外观/外形/手机
1	0	辣鸡/99/百分之/一个月/健康/不到
1	0	发烫/放歌/10/7p/玩游戏/出了名/苹果/别说/评论/分钟/两天/信号/不行/手机/不如/真的/看看/整体/以前/来说
1	0	评发/截图/好样/京东/屏蔽/审核
1	0	发烫/掉电/待机时间/0.5/app/问题/严重/转盘/比较严重/比较/手感/拍照/滑动/相机/抖动/外观/外形/模糊/特色/手机
1	0	不是太好/手感/外观/好看/缺陷/太大/不错/看着/方面/就是
1	0	辣鸡/电池/主板
1	0	辣鸡/极差/骗人/以旧换新/体验/东西/活动
1	0	1500/双十/好不容易/优惠/差不多/几天/以为/这么/价格/这样
1	0	手机/便宜/苹果/感谢/雷军/黄章/10/600/无悔/回访/来世/库克/很漂亮/此生/屏幕/客服/菊花/好不好/美女/降价
1	0	屏幕/界面/中国联通/十几个/欢迎/一天/使用/出现
1	0	../差死/新机/侧边/瑕疵/售后/配件/问题/外观/激活/手机/给予/质量/处理/属于/发现/这是
1	0	一星/配送/客服/到手/评价/东西/发现/问题/什么
1	0	白眼狼/送给
1	0	三到/小贵/机子/划动/小时/个人感觉/像素/挺不错/玩游戏/耗电/拍照/充电/耐用/死死/偏高/视频/电池/勉强/一个月/总体
1	0	oled/不适/令人
1	0	待机时间/音效/xr/挺长/一充/拍照/冬日/屏幕/宝宝/外观/外形/可以/特色/手机/效果/购买/运行/感觉/相比/有点
1	0	手机/七八天/开机/京东/时间/收到/不行/一下/现在
1	0	客服/机器人
1	0	差到/信号/真是
1	0	分辨率/屏幕/还好/别的/有点
1	0	主板/拆机/ID/网换/新过/二维码/查出来/客服/回应/手机/然后/一直/发现/出来
1	0	一般般/建议/不要/大家
1	0	韭菜/属于
1	0	满分/机器/刚买/300/期不给/不改/降价/报价/物流/不错/通知/时代/活动/不过/但是/还是
1	0	不爽/购物/体验/非常/一次
1	0	小哥/快递/特色/其他
1	0	京东/小聪明/品行/企业/物流/决策/可惜/看好/优势/经营/销售/文化/决定/未来/一个
1	0	回台/用不惯/8p/省多/2K/最起码/老婆/不好/还是/知道/可以
1	0	全款/101/税务局/老客户/京东/解决不了/交了/发票/客服/投诉/工商局/明明/信用/购买/东西/一次/最后/以及/问题
1	0	玩游戏/系列/手机/画质/我主玩/露娜/从省/十露娜/vivo20/差得/四十多/手感/王者/市级/荣耀/战场/排名/推荐/刺激/或者
1	0	京豆/没用/期待/这次/为什么/比较/这么
1	0	优惠券/返京/不保/高兴/几天/接着
1	0	宝宝/一台
1	0	黑屏/手机/换机/刚买/保修/不行/只能
1	0	朋友圈/发烫/人理/售后/随便/咨询/手机/一下/开始
1	0	二手手机/角上/包装盒/划痕/手机/感觉/简单/明显/自己
1	0	发烫/厉害/手机/真的/比较/可以
1	0	售后/10/开机/权限/果粉/分钟/FaceID/闪退/apple/变砖/贴膜/误工/闹心/质量检验/重置/实体店/退货/报告/系统/京东
1	0	沒有/5G/惊喜/其它/没有
1	0	贴膜/退换/电子产品/屏幕/懒得/盒子/灰尘/外观/居然/打开/不会/以后/问题
1	0	待机时间/音效/满格/460/基带/真香/玩游戏/一冲/王者/拍照/屏幕/延迟/老是/宝宝/外观/外形/冬天/特色/信号/不行
1	0	17/18/下单/快递/系统/中午/提示/不错/整个/不要/东西/最后/就是
1	0
1	0	添堵/充不/闹心/全天候/全方位/特色/进去/手机/其他
1	0	音效/华为/拍照/屏幕/外观/好看/外形/可以/效果/运行/速度
1	0	机子/翻新
1	0	序列号/保修期/好几个/苹果/第一次/三个/还有
1	0	刚买/触屏/失灵/偶尔/优惠/一个月
1	0	保价/垃圾/多次/处理
1	0	知道
1	0	音效/拍照/屏幕/边玩/low/键发/app/发烫/差评/效果/暖手/外放/挺不错/玩游戏/功耗/开机/音质/神器/大黑/必备
1	0	待机时间/苹果/信号/超赞/4G/11/运行/速度/太厚/关键问题/拍照/其他/问题/外观/外形/更换/这个/特色/网络/不错
1	0	京东/达好/十日/改成/次日/手机/不如/但是/可以
1	0	发烫/买回来/刚刚/为什么
1	0	京东/苹果/买手机/消费者/根本/什么/拆封/非常/售后/体谅/头一回/霸王/用到/售后服务/不会/恶意/购物/条款/激活/免费
1	0	后悔/实体店/加点/建议/除了/大家/还是
1	0	点点/刮花/微尘/摄像头/仔细
1	0	手机信号/服务网络/短时间/特色/相当/而且/其他
1	0	iPhone/Plus/基带/英特尔/气愤/信号/真的/不少
1	0	间断性/断网/踢皮球/太差/客服/解决问题/维修/检测/信号/手机/人员
1	0	感太差/京东/体验/不想/东西/以后
1	0	数据线/手机信号/收不到/推送/正反/售后/充电/单边/联系/只能/后来
1	0	凹坑/摄像头/外观/外形/有点
1	0	瑕疵/外观/外形
1	0	一分/极差/快递/降价/心态/收到/机器/感觉
1	0	会卡顿/卡顿/更会卡/新手机/往后/运行/速度/不是
1	0	722/言而无信/保价/京东/降价
1	0	删除/评价/信号/不用/为什么/之前/系统
1	0	充电器/耳机
1	0	毛糙/换货/退货/外观/外形/玻璃/边缘/手机/考虑/所有/还是/这样
1	0	外观/磕碰/不爽/非常/客服/盒子/不理/外形/体验/良好/还有
1	0	多闪退/自带/软件/为什么/那么/这样
1	0	连不上/蓝牙/耳机
1	0	死机/长期/系统/出现
1	0	套个/手机/包装袋/快递/送货/京东/简陋/盒子/真心/一分/包装/热情/速度/直接
1	0	割手/不太爽/边框/屏幕/懒得/缝隙/但是
1	0	1000/地玩/要死/起飞/手机/人家/一个
1	0	电信卡/好差/比不上/信号/真的
1	0	裂纹/屏幕
1	0	百分之九十八/电池/刚刚/感觉/正常/那样/以前/只有/时候/现在/这个/没有
1	0	触屏/好几下/不灵敏/极差/边缘/信号/反应
1	0	换货/10/手机/尽快/掉价/23/发烫/16/iPhone11/京东/过去/流程/拿到/早晨/厉害/满意/一周/心情/申请/电话
1	0	xs/插卡/很次/开机/弱点/知道/激活/信号/一批/手机/不了/值得/要是/购买/感觉/真的/怎么
1	0	双十/400/保价/实话实说/干嘛/前两天/七天/忽悠/优惠/不错/手机/马上/知道/这样/就是/什么/可以
1	0	发烫/宝宝/真的/一直/一样
1	0	发烧/总结/一句
1	0	手机/水货/你们/加油/感谢/第二个/努力/那种/小时/所有/出来/这是/两个
1	0	评论/后面/听说/别人/可以
1	0	开机/看吧/外观/这样/你们
1	0	外观/外形/一般
1	0	XR/手机电池/第三天/苹果/想不到/两次/以为/看来/一天/一年/可以
1	0	挺贵/离谱/朋友/真是
1	0	慢动作/闪烁/视频/官方/说法
1	0	变相/讨厌/降价
1	0	退换/无忧/屏幕/替换/真是/办法/不能/没有
1	0	京东/变相/降价/过分
1	0	换安卓/受不了/信号/手机/准备
1	0	退换/特色/不行/服务/其他/不能
1	0	耐用/电池/信号/总体/来看/一般
1	0	辣鸡/爆炸
1	0	未激活/查询/为什么/使用/还是
1	0	太烫/退货/慎重/外观/外形/满意/不错/打开/运行/速度/大家/不能/就是
1	0	电商/解决不了/手机/不管/怎么/问题
1	0	发烫/卡顿/玩游戏/充电/礼拜/评论/手机/一个
1	0	星给/小哥/快递/一颗
1	0	不耐电/电池/后续/观察/一天/不到
1	0	说话
1	0	检测/客服/京东/换货/logo/Apple/48/plus/太棒了/卡死/开机/页面/退回去/原路/摆设/解决方案/回话/体验/打电话/收到
1	0	买手机/送暖/手宝/我玩个/弓箭手/烫手/单机/作战
1	0	三百块/大爷/一天
1	0	降价/几天
1	0	原价/杀价/秒杀/5599/比秒/700/10/活动/显示/记得/上面/恢复/今天/结果/价格/不是/就是
1	0	做工/粗糙/有些
1	0	24/200/不行/小时/保护/不到/注意/价格/时间
1	0	无好/便宜
1	0	1000/一个月/不到
1	0	待机时间/丑得/用久/吹出来/拍照/外观/发热/外形/一批/效果
1	0	机子/信号
1	0	体验/信号/手机/就是
1	0	触控出/卡机/屏幕/老是/打电话/问题
1	0	京东/假货/负责
1	0	价保/降价/真是
1	0	收货/客服/不理/激活/咨询/手机/发现
1	0	看图/外观/外形/不想
1	0	是不是/解释/你们/一个
1	0	降价/毛病/保值/没什么/真的/东西/应该/各种/就是
1	0	朋友圈/刷会/xr/拍照/充电/后悔/一会/反正/手机/感觉/比较/没有
1	0	好帮手
1	0	屏幕/刮花/有个/我用/划痕/劣质/扣子/假货/兜里/裤子/购物/苹果/体验/居然/一周/几次/手机/不到/任何/一次
1	0	烫死/太热/摄像头/下边
1	0	接电话/清楚/声音
1	0	刚买/800/十天
1	0	手机配件/闹心/接头/转换/一个
1	0	虚假/广告/特色/其他
1	0	回机/半个
1	0	待机时间/音效/玩游戏/拍照/屏幕/外观/外形/效果/运行/速度/一天/一般/可以
1	0	电池/听歌/一个月/手机/很快
1	0	免息/300/优惠券/七号/心态/两天/有点/活动
1	0	Ok/待机时间/音效/拍照/使用/屏幕/外观/外形/效果/运行/速度
1	0	耳机/敷衍/客服/老是/特色/不好/其他
1	0	举报/差评/京东/第一次/多年/这么
1	0	华为/太差/得罪/信号/真的/应该/其他/问题/这个
1	0	8199/7477/退换/京东/智商/问问/激活/考验/用户/昨天/质量/解释/解决/而且/发现/还有/不能/问题/现在/一个
1	0	京东/从此以后/购物/基于/几次/拒绝/经历
1	0	拆封/不能
1	0	翻版/吃个/赤裸裸/禽兽/充电/商家/全新/三次/不想/行为/对于/这种/自己
1	0	磕碰/划痕/瑕疵/三台/屏幕/再见
1	0	价保/亲们/送个/注意/卡片/京东/时候/不能
1	0	失望
1	0	95/8.19/9.19/99/98/14/97/23/96/30/没买/差劲/不对劲/客服/慎重/没用/苹果/电池/激活/做到
1	0	后悔/三遍/事情/重要
1	0	电信卡/3g/插上/客服/专业/人员/原因/知道/什么
1	0	拍照/相机/效果/这是/什么
1	0	垃圾/超级/苹果公司/地狱/面部/倒闭/识别/信号/赶紧/手机
1	0	手机/没有/就是/可以
1	0	刚用/不爽/降价/手机/有点/其他/方面
1	0	锁锁/我俩/屏幕/三天
1	0	电量
1	0	双十/刚买/400/前两天/一有/折扣/降价/有点/为什么/接受/这么/时候/不能/没有
1	0	简陋/挤压/包装
1	0	辣鸡
1	0	关不了/关机/界面/一直/情况/这个/什么
1	0	300/不爽/降价/手机/但是
1	0	活久见/新手机/居然
1	0	最差/苹果/手机/创新/产品/不会/以后/知道/目前/出现
1	0	退货/瑕疵/用过/全新/像是/感觉/别人/一点/不是
1	0	最差/体验
1	0	降价
1	0	画质/噪点/效果/广角/退货/偷梁换柱/很差/拍照/镜头/切换/拍摄/满意/模式/变得/感觉/非常/必须/特别/其中/一个
1	0	手机/贴上去/外包装/京东/出厂/薄膜/包装/看上去/确认/无法/来源/但是/问题/不是/自己
1	0	二手货/发个/走下坡路/忠实/用户/真的/多年/这么
1	0	音效/这破/坑钱货/解锁/一无是处/难用/外观/舒服/方便/手机/一只/操作/除了/这么
1	0	11/京东/客服/沟通/申请/保护/自营/价格/产品编号/手机/消费者/iphone/pro/256G/10/500/1222/时到/价报/9499
1	0	金豆/买手机/差评/50000/京东/几百/第一次
1	0	刚买/20/300/降价/便宜
1	0	擦不掉/充电器/外观/外形/表面
1	0	刚买/300/耍猴/现金/价格
1	0	太坑/神速/降价/五百/半个/真是/不到
1	0	手机
1	0	退货/辣鸡
